11.37	0.104865772
11.38	0.104865772
11.39	0.091757047
11.4	0.085204027
11.41	0.098311409
11.42	0.111420134
11.43	0.091757047
11.44	0.104865772
11.45	0.104865772
11.46	0.085204027
11.47	0.104865772
11.48	0.085204027
11.49	0.104865772
11.5	0.104865772
11.51	0.104865772
11.52	0.098311409
11.53	0.091757047
11.54	0.091757047
11.55	0.078649664
11.56	0.098311409
11.57	0.085204027
11.58	0.078649664
11.59	0.078649664
11.6	0.085204027
11.61	0.078649664
11.62	0.06554094
11.63	0.058986577
11.64	0.052433557
11.65	0.039324832
11.66	0.026216107
11.67	0.045879195
11.68	0.026216107
11.69	0.03277047
11.7	0.026216107
11.71	0.006554362
11.72	0.013108725
11.73	-0.006554362
11.74	0.013108725
11.75	-0.006554362
11.76	0.006554362
11.77	-0.006554362
11.78	-0.006554362
11.79	-0.013108725
11.8	-0.006554362
11.81	-0.013108725
11.82	-0.013108725
11.83	-0.019661745
11.84	-0.013108725
11.85	-0.026216107
11.86	-0.013108725
11.87	-0.026216107
11.88	-0.019661745
11.89	-0.013108725
11.9	-0.026216107
11.91	-0.03277047
11.92	-0.026216107
11.93	-0.03277047
11.94	-0.03277047
11.95	-0.026216107
11.96	-0.019661745
11.97	-0.026216107
11.98	-0.03277047
11.99	-0.019661745
12	-0.019661745
12.01	-0.026216107
12.02	-0.026216107
12.03	0
12.04	-0.019661745
12.05	-0.019661745
12.06	-0.019661745
12.07	-0.006554362
12.08	-0.006554362
12.09	-0.03277047
12.1	-0.03277047
12.11	-0.03277047
12.12	-0.03277047
12.13	-0.039324832
12.14	-0.039324832
12.15	-0.039324832
12.16	-0.045879195
12.17	-0.039324832
12.18	-0.045879195
12.19	-0.058986577
12.2	-0.052432215
12.21	-0.052432215
12.22	-0.058986577
12.23	-0.052432215
12.24	-0.052432215
12.25	-0.06554094
12.26	-0.072095302
12.27	-0.058986577
12.28	-0.06554094
12.29	-0.072095302
12.3	-0.085204027
12.31	-0.06554094
12.32	-0.091757047
12.33	-0.098311409
12.34	-0.085204027
12.35	-0.085204027
12.36	-0.085204027
12.37	-0.085204027
12.38	-0.085204027
12.39	-0.091757047
12.4	-0.085204027
12.41	-0.085204027
12.42	-0.085204027
12.43	-0.091757047
12.44	-0.085204027
12.45	-0.091757047
12.46	-0.104865772
12.47	-0.091757047
12.48	-0.085204027
12.49	-0.098311409
12.5	-0.091757047
12.51	-0.078649664
12.52	-0.091757047
12.53	-0.058986577
12.54	-0.085204027
12.55	-0.085204027
12.56	-0.091757047
12.57	-0.085204027
12.58	-0.098311409
12.59	-0.085204027
12.6	-0.078649664
12.61	-0.091757047
12.62	-0.058986577
12.63	-0.06554094
12.64	-0.072095302
12.65	-0.058986577
12.66	-0.045879195
12.67	-0.045879195
12.68	-0.039324832
12.69	-0.026216107
12.7	-0.026216107
12.71	-0.006554362
12.72	0
12.73	0
12.74	0.006554362
12.75	0.013108725
12.76	0.013108725
12.77	0.006554362
12.78	0.026216107
12.79	0.03277047
12.8	0.03277047
12.81	0.045879195
12.82	0.052433557
12.83	0.078649664
12.84	0.052433557
12.85	0.052433557
12.86	0.072095302
12.87	0.06554094
12.88	0.06554094
12.89	0.06554094
12.9	0.072095302
12.91	0.06554094
12.92	0.078649664
12.93	0.072095302
12.94	0.06554094
12.95	0.06554094
12.96	0.091757047
12.97	0.06554094
12.98	0.098311409
12.99	0.078649664
13	0.06554094
13.01	0.058986577
13.02	0.06554094
13.03	0.085204027
13.04	0.058986577
13.05	0.058986577
13.06	0.06554094
13.07	0.052433557
13.08	0.045879195
13.09	0.052433557
13.1	0.045879195
13.11	0.026216107
13.12	0.045879195
13.13	0.072095302
13.14	0.039324832
13.15	0.039324832
13.16	0.03277047
13.17	0.03277047
13.18	0.026216107
13.19	0.03277047
13.2	0.03277047
13.21	0.039324832
13.22	0.045879195
13.23	0
13.24	0.03277047
13.25	0.03277047
13.26	0.052433557
13.27	0.03277047
13.28	0.039324832
13.29	0.03277047
13.3	0.013108725
13.31	0.03277047
13.32	0.045879195
13.33	0.03277047
13.34	0.03277047
13.35	0.03277047
13.36	0.03277047
13.37	0.045879195
13.38	0.06554094
13.39	0.03277047
13.4	0.039324832
13.41	0.03277047
13.42	0.039324832
13.43	0.039324832
13.44	0.03277047
13.45	0.026216107
13.46	0.013108725
13.47	0.026216107
13.48	0.006554362
13.49	0.006554362
13.5	0.006554362
13.51	0
13.52	0.013108725
13.53	-0.019661745
13.54	0.013108725
13.55	-0.013108725
